,Acquisition,Subject,Session,Task,Run,Contrast,Path,Mean Significance,Median Significance,Mean VTA Significance,Median VTA Significance,Task Category
10,EPI,6259,ofM,CogB,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6259/ses-ofM/sub-6259_ses-ofM_task-CogB_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1716309,0.7113165,1.909658,1.2553846,Block
11,EPI,6259,ofMr1,CogB,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6259/ses-ofMr1/sub-6259_ses-ofMr1_task-CogB_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1423692,0.7100452,1.5856655,1.2374926,Block
12,EPI,6259,ofMr1,JPogP,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6259/ses-ofMr1/sub-6259_ses-ofMr1_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.0990218,0.67525196,0.8623853,0.49979156,Phasic
13,EPI,6260,ofM,CogB,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6260/ses-ofM/sub-6260_ses-ofM_task-CogB_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1837367,0.7230938,1.3488299,0.83298355,Block
14,EPI,6260,ofMr2,CogB,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6260/ses-ofMr2/sub-6260_ses-ofMr2_task-CogB_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1336453,0.69857275,2.4043703,1.5209064,Block
15,EPI,6260,ofMr2,JPogP,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6260/ses-ofMr2/sub-6260_ses-ofMr2_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.0862551,0.67263746,1.0800868,0.8568245,Phasic
16,EPI,6467,ofM,CogB,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6467/ses-ofM/sub-6467_ses-ofM_task-CogB_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1491605,0.70585054,0.7162728,0.44863024,Block
17,EPI,6467,ofM,JPogP,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6467/ses-ofM/sub-6467_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1020863,0.68282616,1.3971581,1.0278288,Phasic
18,EPI,6468,ofM,CogB,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6468/ses-ofM/sub-6468_ses-ofM_task-CogB_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1285474,0.6987442,1.5713449,0.8825862,Block
19,EPI,6468,ofM,JPogP,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6468/ses-ofM/sub-6468_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.0777161,0.6684828,1.5184028,1.046736,Phasic
20,EPI,6471,ofM,CogBr,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6471/ses-ofM/sub-6471_ses-ofM_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1332917,0.6955509,0.77745676,0.58167934,Block
21,EPI,6471,ofMr1,CogBr,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6471/ses-ofMr1/sub-6471_ses-ofMr1_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1593003,0.71335906,0.751098,0.5569141,Block
22,EPI,6560,ofM,CogBr,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6560/ses-ofM/sub-6560_ses-ofM_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1488832,0.7026888,1.2781215,0.8095643,Block
23,EPI,6560,ofMr1,CogBr,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6560/ses-ofMr1/sub-6560_ses-ofMr1_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1241956,0.68906665,2.1085339,1.4144363,Block
24,EPI,6562,ofM,CogBr,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6562/ses-ofM/sub-6562_ses-ofM_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1144983,0.6973181,1.073108,0.6383009,Block
25,EPI,6562,ofMr1,CogBr,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6562/ses-ofMr1/sub-6562_ses-ofMr1_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1221058,0.69286597,1.0448064,0.7288891,Block
26,EPI,6573,ofM,CogBr,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6573/ses-ofM/sub-6573_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1419793,0.69940007,5.1337667,4.5100574,Block
27,EPI,6573,ofM,JPogP,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6573/ses-ofM/sub-6573_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1066046,0.6844751,1.4370492,1.203515,Phasic
28,EPI,6573,ofMr1,CogBr,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6573/ses-ofMr1/sub-6573_ses-ofMr1_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1489772,0.7073771,1.5903696,1.1609424,Block
29,EPI,6573,ofMr1,CogP,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6573/ses-ofMr1/sub-6573_ses-ofMr1_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.0881513,0.6802827,1.2168761,0.89797115,Phasic
30,EPI,6574,ofM,CogBr,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6574/ses-ofM/sub-6574_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1872559,0.71167254,3.2697344,2.2055707,Block
31,EPI,6574,ofM,JPogP,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6574/ses-ofM/sub-6574_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1057651,0.6858226,0.8041535,0.4417228,Phasic
32,EPI,6574,ofMr1,CogBr,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6574/ses-ofMr1/sub-6574_ses-ofMr1_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1281072,0.68679154,1.3769468,0.8875791,Block
33,EPI,6574,ofMr1,CogP,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6574/ses-ofMr1/sub-6574_ses-ofMr1_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1326342,0.6973084,1.1972457,0.7600613,Phasic
34,EPI,6575,ofM,CogBr,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6575/ses-ofM/sub-6575_ses-ofM_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1524547,0.7006296,5.6540394,3.388074,Block
35,EPI,6575,ofMr1,CogBr,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6575/ses-ofMr1/sub-6575_ses-ofMr1_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1391342,0.7016312,1.0718539,0.61142063,Block
36,EPI,6575,ofMr1,CogP,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6575/ses-ofMr1/sub-6575_ses-ofMr1_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1187016,0.69447446,1.0932575,0.5872896,Phasic
37,EPI,6576,ofM,CogBr,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6576/ses-ofM/sub-6576_ses-ofM_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1435163,0.6993845,2.3984365,1.2596078,Block
38,EPI,6576,ofM,JPogP,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6576/ses-ofM/sub-6576_ses-ofM_task-JPogP_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1173804,0.6968143,1.2275852,0.8229618,Phasic
39,EPI,6576,ofMr1,CogBr,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6576/ses-ofMr1/sub-6576_ses-ofMr1_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1792605,0.71204937,1.196162,0.6603861,Block
40,EPI,6576,ofMr1,CogP,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6576/ses-ofMr1/sub-6576_ses-ofMr1_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1319413,0.69329536,1.0771195,0.73885375,Phasic
41,EPI,6578,ofM,CogBr,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6578/ses-ofM/sub-6578_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.181091,0.6996832,4.9830174,3.0837646,Block
42,EPI,6578,ofM,JPogP,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6578/ses-ofM/sub-6578_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.0953202,0.67524385,0.9496905,0.7507936,Phasic
43,EPI,6578,ofMr1,CogBr,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6578/ses-ofMr1/sub-6578_ses-ofMr1_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1790552,0.7167598,1.9661374,1.3545897,Block
44,EPI,6578,ofMr1,CogP,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6578/ses-ofMr1/sub-6578_ses-ofMr1_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1204702,0.6888652,0.9159452,0.66327226,Phasic
45,EPI,6582,ofMr1,CogBr,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6582/ses-ofMr1/sub-6582_ses-ofMr1_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1317215,0.695091,1.9950557,1.3630447,Block
46,EPI,6586,ofM,CogBr,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6586/ses-ofM/sub-6586_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.2384292,0.7141814,8.018966,7.877807,Block
47,EPI,6586,ofM,JPogP,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6586/ses-ofM/sub-6586_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1094117,0.68454325,0.5936511,0.5504546,Phasic
48,EPI,6587,ofM,CogBr,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6587/ses-ofM/sub-6587_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.2256503,0.71176493,5.0611243,4.925682,Block
49,EPI,6587,ofM,JPogP,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6587/ses-ofM/sub-6587_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.0947679,0.6714575,1.0398612,0.9088423,Phasic
50,EPI,6587,ofMr1,CogMwf,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6587/ses-ofMr1/sub-6587_ses-ofMr1_task-CogMwf_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.179312,0.71658087,7.259262,5.85075,Block
51,EPI,6588,ofM,CogBr,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6588/ses-ofM/sub-6588_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.135581,0.7049201,2.285171,1.9142513,Block
52,EPI,6588,ofM,JPogP,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6588/ses-ofM/sub-6588_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.0896189,0.67541575,0.9341662,0.75463176,Phasic
53,EPI,6588,ofMr1,CogBr,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6588/ses-ofMr1/sub-6588_ses-ofMr1_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.156491,0.71377754,3.3517087,2.7796736,Block
54,EPI,6588,ofMr1,CogP,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6588/ses-ofMr1/sub-6588_ses-ofMr1_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1332163,0.69729245,0.986181,0.6804173,Phasic
55,EPI,6589,ofM,CogBr,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6589/ses-ofM/sub-6589_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1164984,0.68234986,1.8631197,1.4206469,Block
56,EPI,6589,ofM,JPogP,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6589/ses-ofM/sub-6589_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.090443,0.6787846,0.8435306,0.7032272,Phasic
57,EPI,6589,ofMr1,CogBr,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6589/ses-ofMr1/sub-6589_ses-ofMr1_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1493686,0.702274,0.83113384,0.65256405,Block
58,EPI,6589,ofMr1,CogP,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6589/ses-ofMr1/sub-6589_ses-ofMr1_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1069703,0.6806982,0.9003935,0.5674726,Phasic
59,EPI,6590,ofM,CogBm,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6590/ses-ofM/sub-6590_ses-ofM_task-CogBm_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.3928425,0.8019118,4.7867527,2.2001143,Block
60,EPI,6590,ofM,CogP,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6590/ses-ofM/sub-6590_ses-ofM_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.3319981,0.7831389,1.8556216,0.8330982,Phasic
61,EPI,6591,ofM,CogBm,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6591/ses-ofM/sub-6591_ses-ofM_task-CogBm_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.5730373,0.8949909,6.2998905,4.1676655,Block
62,EPI,6591,ofM,CogP,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6591/ses-ofM/sub-6591_ses-ofM_task-CogP_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.7757864,1.0261434,1.2984587,1.0330918,Phasic
63,EPI,6592,ofM,CogBr,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6592/ses-ofM/sub-6592_ses-ofM_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.2528155,0.72815824,3.8558786,2.8568017,Block
64,EPI,6592,ofMr1,CogMwf,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6592/ses-ofMr1/sub-6592_ses-ofMr1_task-CogMwf_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1805016,0.71863973,3.9061632,2.4099264,Block
65,EPI,6593,ofM,CogBr,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6593/ses-ofM/sub-6593_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1598798,0.7117267,1.0477561,0.5401261,Block
66,EPI,6593,ofM,CogP,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6593/ses-ofM/sub-6593_ses-ofM_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1286207,0.6987082,0.75721705,0.46140054,Phasic
67,EPI,6639,ofM,CogBm,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6639/ses-ofM/sub-6639_ses-ofM_task-CogBm_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1922363,0.7113521,5.750143,5.491728,Block
68,EPI,6639,ofM,CogP,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6639/ses-ofM/sub-6639_ses-ofM_task-CogP_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1285682,0.69806886,1.081656,0.4411453,Phasic
69,EPI,6642,ofM,CogBr,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6642/ses-ofM/sub-6642_ses-ofM_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.2061183,0.7126983,11.942658,15.605105,Block
70,EPI,6642,ofM,CogP,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6642/ses-ofM/sub-6642_ses-ofM_task-CogP_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1484405,0.7056641,1.6672816,1.2634766,Phasic
71,EPI,6643,ofM,CogBm,1,CBV,/home/chymera/.scratch/opfvta/l1/sub-6643/ses-ofM/sub-6643_ses-ofM_task-CogBm_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1944175,0.71508944,4.351235,3.5720882,Block
72,EPI,6643,ofM,CogP,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6643/ses-ofM/sub-6643_ses-ofM_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1373854,0.693321,2.4311087,1.4489453,Phasic
73,EPI,6654,ofMr1,CogBr,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6654/ses-ofMr1/sub-6654_ses-ofMr1_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1439091,0.7060276,2.0967667,1.400008,Block
74,EPI,6655,ofM,CogB,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6655/ses-ofM/sub-6655_ses-ofM_task-CogB_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1489129,0.70915926,1.0593989,0.7865155,Block
75,EPI,6655,ofMr1,CogBr,0,CBV,/home/chymera/.scratch/opfvta/l1/sub-6655/ses-ofMr1/sub-6655_ses-ofMr1_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1261989,0.6921755,0.68786603,0.37726134,Block
